OBJECTID,FID_LULC_s,LANDUSE_CO,LANDUSE_DE,LEVEL1_LAN,LEVEL1_L_1,LEVEL2_LAN,LEVEL2_L_1,LANDCOVER_,LANDCOVER1,WATER_MANA,LANDUSE_YE,FID_waters,Id,Name,Area,Area_sq_ft,Shape_Leng,Shape_Area
90,514,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,476.46586646900,14671.91883120000
91,517,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,301.06172695500,4772.99352022000
92,525,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1579.79133396000,75070.79662560000
93,526,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,579.09443013400,21192.27878570000
94,528,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,394.08923940600,8618.96693501000
95,530,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,437.36287068600,12174.99411350000
96,533,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,384.97409528000,8549.54041232000
97,534,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1165.36199508000,45240.56843090000
98,535,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,2028.26439922000,91087.10664670000
99,536,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1710.82813805000,131965.70569100000
100,537,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,637.50976376500,19543.34885590000
101,538,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,805.69021494300,38915.02525560000
102,539,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,416.31982468500,10760.15497360000
103,540,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,548.07652102900,17759.02868360000
104,541,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,996.12264223700,26525.16479800000
105,542,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,469.17799302900,13206.47979240000
106,543,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,403.25243842000,10237.54384510000
107,544,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1275.72467577000,72656.06401710000
108,546,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,406.27520804900,10481.78434040000
109,547,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1504.73123096000,89607.31747800000
110,551,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,557.29581657200,13218.38895880000
111,552,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,349.80654746800,7350.84963933000
112,565,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,951.22322034800,29015.59880120000
113,567,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,403.90632605900,2906.59975755000
114,569,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,2799.22998856000,198660.16334800000
115,580,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,628.37080076500,23196.25812630000
116,590,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,563.71323224600,15024.62605070000
117,596,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1081.20942607000,47948.78999200000
118,624,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,431.74558066700,11798.76687450000
119,625,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,377.14484984600,8387.13591072000
120,626,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,614.01301199800,18229.90537600000
121,638,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,545.84487078800,14765.52180130000
122,666,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1235.61922928000,49543.79229840000
123,667,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,106.85822138400,209.70058330800
124,676,1180,"1180: Residential, rural - one unit on 2 or more acres",1000,Urban and Built-Up,1100,Residential Low Density,1180,"1180: Residential, rural - one unit on 2 or more acres",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,736.85706190200,15474.95748940000
125,680,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,600.53731208600,3601.73983363000
126,684,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1339.09891018000,100579.06970200000
127,685,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,10271.44876790000,966465.04727300000
128,687,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,3168.32623883000,272990.67104100000
129,688,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,1442.96836603000,123189.01440900000
130,692,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,2704.31086178000,188673.66278100000
131,693,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,2385.36881400000,284398.58286800000
132,694,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,3671.07751155000,349796.63056900000
133,695,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,5617.38314493000,544807.69382200000
134,696,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,2170.71965722000,133173.03701200000
135,697,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,607.33562515600,15286.41501400000
136,698,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,113.76354899000,241.73423295100
137,699,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,5724.41816319000,629390.50831700000
138,700,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,385.96065178100,2129.98576596000
139,706,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,660.60880227500,5772.32850179000
140,707,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1813.46434041000,170464.26387300000
141,709,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,11402.81731920000,2100898.62165000000
142,711,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,543.25599134600,15245.14046010000
143,712,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,5703.33654119000,311469.90291600000
144,715,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,4058.25717914000,209550.42955500000
145,725,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,5,0,Hatchet Creek,1671797400.58000000000,1671797400.58000000000,868.73065271600,36574.74618610000
146,728,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,7048.31013679000,852197.16633100000
147,729,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,464.33114865600,10550.82727480000
148,730,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,181.42045490000,1395.96034656000
149,731,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1452.35937087000,125868.00069400000
150,732,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1456.56801734000,108917.57092700000
151,733,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,11908.26585300000,1428262.25805000000
152,734,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,2,0,Tumblin Creek,31490336.74040000000,31490336.74040000000,2594.97898130000,128035.03853900000
153,734,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,6323.15896962000,701655.97345500000
154,735,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,7874.42680900000,948334.24012800000
155,736,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1312.49475270000,42867.43551400000
156,737,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1026.69636796000,59044.28854420000
157,738,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,1394.38372820000,80166.29692430000
158,750,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,3239.00126756000,287056.04646700000
159,751,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,6,0,Hogtown Creek Downstream,0.00000000000,1035612802.64000000000,2630.15132760000,280387.00151800000
160,762,1200,"1200: Medium Density, 2>5 dwelling units/acre",1000,Urban and Built-Up,1200,Residential Medium Density,1200,"1200: Medium Density, 2>5 dwelling units/acre",SJR,2013-2016,2,0,Tumblin Creek,31490336.74040000000,31490336.74040000000,2608.42341081000,142636.22959900000
