"comparison","p","comp1","comp2","sp1","sp2","mod1","mod2"
"Molybdenum_RF-PCA - Nitrate-N_PLS",2.92335995009675e-22,"Molybdenum_RF-PCA","Nitrate-N_PLS","Molybdenum","Nitrate-N","RF-PCA","PLS"
"Molybdenum_XGB-PCA - Nitrate-N_PLS",2.70898351186534e-22,"Molybdenum_XGB-PCA","Nitrate-N_PLS","Molybdenum","Nitrate-N","XGB-PCA","PLS"
"Nitrate-N_DL - Nitrate-N_PLS",0.437464813382883,"Nitrate-N_DL","Nitrate-N_PLS","Nitrate-N","Nitrate-N","DL","PLS"
"Ammonium-N_DL - Nitrate-N_RF-PCA",9.86835186236946e-05,"Ammonium-N_DL","Nitrate-N_RF-PCA","Ammonium-N","Nitrate-N","DL","RF-PCA"
"Ammonium-N_PLS - Nitrate-N_RF-PCA",7.07697794932885e-05,"Ammonium-N_PLS","Nitrate-N_RF-PCA","Ammonium-N","Nitrate-N","PLS","RF-PCA"
"Ammonium-N_RF-PCA - Nitrate-N_RF-PCA",8.85101113498205e-05,"Ammonium-N_RF-PCA","Nitrate-N_RF-PCA","Ammonium-N","Nitrate-N","RF-PCA","RF-PCA"
"Ammonium-N_XGB-PCA - Nitrate-N_RF-PCA",0.000132364286694249,"Ammonium-N_XGB-PCA","Nitrate-N_RF-PCA","Ammonium-N","Nitrate-N","XGB-PCA","RF-PCA"
"Boron_DL - Nitrate-N_RF-PCA",7.92042633079756e-16,"Boron_DL","Nitrate-N_RF-PCA","Boron","Nitrate-N","DL","RF-PCA"
"Boron_PLS - Nitrate-N_RF-PCA",7.67676734252336e-17,"Boron_PLS","Nitrate-N_RF-PCA","Boron","Nitrate-N","PLS","RF-PCA"
"Boron_RF-PCA - Nitrate-N_RF-PCA",1.20730892687838e-16,"Boron_RF-PCA","Nitrate-N_RF-PCA","Boron","Nitrate-N","RF-PCA","RF-PCA"
"Boron_XGB-PCA - Nitrate-N_RF-PCA",1.12520992904741e-15,"Boron_XGB-PCA","Nitrate-N_RF-PCA","Boron","Nitrate-N","XGB-PCA","RF-PCA"
"Calcium_DL - Nitrate-N_RF-PCA",0.0801029579876782,"Calcium_DL","Nitrate-N_RF-PCA","Calcium","Nitrate-N","DL","RF-PCA"
"Calcium_PLS - Nitrate-N_RF-PCA",0.0427019572525934,"Calcium_PLS","Nitrate-N_RF-PCA","Calcium","Nitrate-N","PLS","RF-PCA"
"Calcium_RF-PCA - Nitrate-N_RF-PCA",0.0745107823301315,"Calcium_RF-PCA","Nitrate-N_RF-PCA","Calcium","Nitrate-N","RF-PCA","RF-PCA"
"Calcium_XGB-PCA - Nitrate-N_RF-PCA",0.0435075041485655,"Calcium_XGB-PCA","Nitrate-N_RF-PCA","Calcium","Nitrate-N","XGB-PCA","RF-PCA"
"Copper_DL - Nitrate-N_RF-PCA",6.36958670010513e-16,"Copper_DL","Nitrate-N_RF-PCA","Copper","Nitrate-N","DL","RF-PCA"
"Copper_PLS - Nitrate-N_RF-PCA",3.5881283727641e-16,"Copper_PLS","Nitrate-N_RF-PCA","Copper","Nitrate-N","PLS","RF-PCA"
"Copper_RF-PCA - Nitrate-N_RF-PCA",1.10393860440618e-16,"Copper_RF-PCA","Nitrate-N_RF-PCA","Copper","Nitrate-N","RF-PCA","RF-PCA"
"Copper_XGB-PCA - Nitrate-N_RF-PCA",3.00806472773555e-16,"Copper_XGB-PCA","Nitrate-N_RF-PCA","Copper","Nitrate-N","XGB-PCA","RF-PCA"
"Iron_DL - Nitrate-N_RF-PCA",7.82165459685129e-12,"Iron_DL","Nitrate-N_RF-PCA","Iron","Nitrate-N","DL","RF-PCA"
"Iron_PLS - Nitrate-N_RF-PCA",1.90301463641874e-10,"Iron_PLS","Nitrate-N_RF-PCA","Iron","Nitrate-N","PLS","RF-PCA"
"Iron_RF-PCA - Nitrate-N_RF-PCA",3.42758924916158e-10,"Iron_RF-PCA","Nitrate-N_RF-PCA","Iron","Nitrate-N","RF-PCA","RF-PCA"
"Iron_XGB-PCA - Nitrate-N_RF-PCA",8.01530674706412e-11,"Iron_XGB-PCA","Nitrate-N_RF-PCA","Iron","Nitrate-N","XGB-PCA","RF-PCA"
"Magnesium_DL - Nitrate-N_RF-PCA",0.0011266725899472,"Magnesium_DL","Nitrate-N_RF-PCA","Magnesium","Nitrate-N","DL","RF-PCA"
"Magnesium_PLS - Nitrate-N_RF-PCA",0.000398560129870814,"Magnesium_PLS","Nitrate-N_RF-PCA","Magnesium","Nitrate-N","PLS","RF-PCA"
"Magnesium_RF-PCA - Nitrate-N_RF-PCA",0.00160134104765178,"Magnesium_RF-PCA","Nitrate-N_RF-PCA","Magnesium","Nitrate-N","RF-PCA","RF-PCA"
"Magnesium_XGB-PCA - Nitrate-N_RF-PCA",0.000909853046519326,"Magnesium_XGB-PCA","Nitrate-N_RF-PCA","Magnesium","Nitrate-N","XGB-PCA","RF-PCA"
"Manganese_DL - Nitrate-N_RF-PCA",4.84254264074284e-08,"Manganese_DL","Nitrate-N_RF-PCA","Manganese","Nitrate-N","DL","RF-PCA"
"Manganese_PLS - Nitrate-N_RF-PCA",8.0464604376102e-10,"Manganese_PLS","Nitrate-N_RF-PCA","Manganese","Nitrate-N","PLS","RF-PCA"
"Manganese_RF-PCA - Nitrate-N_RF-PCA",4.2926171164801e-10,"Manganese_RF-PCA","Nitrate-N_RF-PCA","Manganese","Nitrate-N","RF-PCA","RF-PCA"
"Manganese_XGB-PCA - Nitrate-N_RF-PCA",2.97028211274447e-09,"Manganese_XGB-PCA","Nitrate-N_RF-PCA","Manganese","Nitrate-N","XGB-PCA","RF-PCA"
"Molybdenum_DL - Nitrate-N_RF-PCA",1.4974366764695e-20,"Molybdenum_DL","Nitrate-N_RF-PCA","Molybdenum","Nitrate-N","DL","RF-PCA"
"Molybdenum_PLS - Nitrate-N_RF-PCA",2.42870166911833e-21,"Molybdenum_PLS","Nitrate-N_RF-PCA","Molybdenum","Nitrate-N","PLS","RF-PCA"
"Molybdenum_RF-PCA - Nitrate-N_RF-PCA",1.02022208389293e-20,"Molybdenum_RF-PCA","Nitrate-N_RF-PCA","Molybdenum","Nitrate-N","RF-PCA","RF-PCA"
"Molybdenum_XGB-PCA - Nitrate-N_RF-PCA",9.48132513737903e-21,"Molybdenum_XGB-PCA","Nitrate-N_RF-PCA","Molybdenum","Nitrate-N","XGB-PCA","RF-PCA"
"Nitrate-N_DL - Nitrate-N_RF-PCA",0.298266818865361,"Nitrate-N_DL","Nitrate-N_RF-PCA","Nitrate-N","Nitrate-N","DL","RF-PCA"
"Nitrate-N_PLS - Nitrate-N_RF-PCA",0.354949445461636,"Nitrate-N_PLS","Nitrate-N_RF-PCA","Nitrate-N","Nitrate-N","PLS","RF-PCA"
"Ammonium-N_DL - Nitrate-N_XGB-PCA",6.49939365260836e-05,"Ammonium-N_DL","Nitrate-N_XGB-PCA","Ammonium-N","Nitrate-N","DL","XGB-PCA"
"Ammonium-N_PLS - Nitrate-N_XGB-PCA",4.62281852085144e-05,"Ammonium-N_PLS","Nitrate-N_XGB-PCA","Ammonium-N","Nitrate-N","PLS","XGB-PCA"
"Ammonium-N_RF-PCA - Nitrate-N_XGB-PCA",5.8136120029485e-05,"Ammonium-N_RF-PCA","Nitrate-N_XGB-PCA","Ammonium-N","Nitrate-N","RF-PCA","XGB-PCA"
"Ammonium-N_XGB-PCA - Nitrate-N_XGB-PCA",8.78225318190289e-05,"Ammonium-N_XGB-PCA","Nitrate-N_XGB-PCA","Ammonium-N","Nitrate-N","XGB-PCA","XGB-PCA"
"Boron_DL - Nitrate-N_XGB-PCA",3.39252331687862e-16,"Boron_DL","Nitrate-N_XGB-PCA","Boron","Nitrate-N","DL","XGB-PCA"
"Boron_PLS - Nitrate-N_XGB-PCA",3.19381367902099e-17,"Boron_PLS","Nitrate-N_XGB-PCA","Boron","Nitrate-N","PLS","XGB-PCA"
"Boron_RF-PCA - Nitrate-N_XGB-PCA",5.05091549985687e-17,"Boron_RF-PCA","Nitrate-N_XGB-PCA","Boron","Nitrate-N","RF-PCA","XGB-PCA"
"Boron_XGB-PCA - Nitrate-N_XGB-PCA",4.84113143730323e-16,"Boron_XGB-PCA","Nitrate-N_XGB-PCA","Boron","Nitrate-N","XGB-PCA","XGB-PCA"
"Calcium_DL - Nitrate-N_XGB-PCA",0.0657135623072444,"Calcium_DL","Nitrate-N_XGB-PCA","Calcium","Nitrate-N","DL","XGB-PCA"
"Calcium_PLS - Nitrate-N_XGB-PCA",0.0340552101140459,"Calcium_PLS","Nitrate-N_XGB-PCA","Calcium","Nitrate-N","PLS","XGB-PCA"
"Calcium_RF-PCA - Nitrate-N_XGB-PCA",0.0609177900027836,"Calcium_RF-PCA","Nitrate-N_XGB-PCA","Calcium","Nitrate-N","RF-PCA","XGB-PCA"
"Calcium_XGB-PCA - Nitrate-N_XGB-PCA",0.0347253322235732,"Calcium_XGB-PCA","Nitrate-N_XGB-PCA","Calcium","Nitrate-N","XGB-PCA","XGB-PCA"
"Copper_DL - Nitrate-N_XGB-PCA",2.72074046098802e-16,"Copper_DL","Nitrate-N_XGB-PCA","Copper","Nitrate-N","DL","XGB-PCA"
"Copper_PLS - Nitrate-N_XGB-PCA",1.52161805306823e-16,"Copper_PLS","Nitrate-N_XGB-PCA","Copper","Nitrate-N","PLS","XGB-PCA"
"Copper_RF-PCA - Nitrate-N_XGB-PCA",4.6133553317129e-17,"Copper_RF-PCA","Nitrate-N_XGB-PCA","Copper","Nitrate-N","RF-PCA","XGB-PCA"
"Copper_XGB-PCA - Nitrate-N_XGB-PCA",1.2728165860455e-16,"Copper_XGB-PCA","Nitrate-N_XGB-PCA","Copper","Nitrate-N","XGB-PCA","XGB-PCA"
"Iron_DL - Nitrate-N_XGB-PCA",3.79925364915549e-12,"Iron_DL","Nitrate-N_XGB-PCA","Iron","Nitrate-N","DL","XGB-PCA"
"Iron_PLS - Nitrate-N_XGB-PCA",9.70735957079553e-11,"Iron_PLS","Nitrate-N_XGB-PCA","Iron","Nitrate-N","PLS","XGB-PCA"
"Iron_RF-PCA - Nitrate-N_XGB-PCA",1.76495025225946e-10,"Iron_RF-PCA","Nitrate-N_XGB-PCA","Iron","Nitrate-N","RF-PCA","XGB-PCA"
"Iron_XGB-PCA - Nitrate-N_XGB-PCA",4.03343308167549e-11,"Iron_XGB-PCA","Nitrate-N_XGB-PCA","Iron","Nitrate-N","XGB-PCA","XGB-PCA"
"Magnesium_DL - Nitrate-N_XGB-PCA",0.000792226678371127,"Magnesium_DL","Nitrate-N_XGB-PCA","Magnesium","Nitrate-N","DL","XGB-PCA"
"Magnesium_PLS - Nitrate-N_XGB-PCA",0.000272190159962897,"Magnesium_PLS","Nitrate-N_XGB-PCA","Magnesium","Nitrate-N","PLS","XGB-PCA"
"Magnesium_RF-PCA - Nitrate-N_XGB-PCA",0.0011377388249471,"Magnesium_RF-PCA","Nitrate-N_XGB-PCA","Magnesium","Nitrate-N","RF-PCA","XGB-PCA"
"Magnesium_XGB-PCA - Nitrate-N_XGB-PCA",0.000635828941831095,"Magnesium_XGB-PCA","Nitrate-N_XGB-PCA","Magnesium","Nitrate-N","XGB-PCA","XGB-PCA"
"Manganese_DL - Nitrate-N_XGB-PCA",2.71451971916735e-08,"Manganese_DL","Nitrate-N_XGB-PCA","Manganese","Nitrate-N","DL","XGB-PCA"
"Manganese_PLS - Nitrate-N_XGB-PCA",4.20120505169338e-10,"Manganese_PLS","Nitrate-N_XGB-PCA","Manganese","Nitrate-N","PLS","XGB-PCA"
"Manganese_RF-PCA - Nitrate-N_XGB-PCA",2.21841549675917e-10,"Manganese_RF-PCA","Nitrate-N_XGB-PCA","Manganese","Nitrate-N","RF-PCA","XGB-PCA"
"Manganese_XGB-PCA - Nitrate-N_XGB-PCA",1.58502387858389e-09,"Manganese_XGB-PCA","Nitrate-N_XGB-PCA","Manganese","Nitrate-N","XGB-PCA","XGB-PCA"
"Molybdenum_DL - Nitrate-N_XGB-PCA",5.64094733393396e-21,"Molybdenum_DL","Nitrate-N_XGB-PCA","Molybdenum","Nitrate-N","DL","XGB-PCA"
"Molybdenum_PLS - Nitrate-N_XGB-PCA",8.96891973760712e-22,"Molybdenum_PLS","Nitrate-N_XGB-PCA","Molybdenum","Nitrate-N","PLS","XGB-PCA"
"Molybdenum_RF-PCA - Nitrate-N_XGB-PCA",3.82702891525425e-21,"Molybdenum_RF-PCA","Nitrate-N_XGB-PCA","Molybdenum","Nitrate-N","RF-PCA","XGB-PCA"
"Molybdenum_XGB-PCA - Nitrate-N_XGB-PCA",3.55374469439225e-21,"Molybdenum_XGB-PCA","Nitrate-N_XGB-PCA","Molybdenum","Nitrate-N","XGB-PCA","XGB-PCA"
"Nitrate-N_DL - Nitrate-N_XGB-PCA",0.33531874710182,"Nitrate-N_DL","Nitrate-N_XGB-PCA","Nitrate-N","Nitrate-N","DL","XGB-PCA"
"Nitrate-N_PLS - Nitrate-N_XGB-PCA",0.39439843735148,"Nitrate-N_PLS","Nitrate-N_XGB-PCA","Nitrate-N","Nitrate-N","PLS","XGB-PCA"
"Nitrate-N_RF-PCA - Nitrate-N_XGB-PCA",0.458537606332522,"Nitrate-N_RF-PCA","Nitrate-N_XGB-PCA","Nitrate-N","Nitrate-N","RF-PCA","XGB-PCA"
"Ammonium-N_DL - pH_DL",0.173985010691736,"Ammonium-N_DL","pH_DL","Ammonium-N","pH","DL","DL"
"Ammonium-N_PLS - pH_DL",0.196155272730722,"Ammonium-N_PLS","pH_DL","Ammonium-N","pH","PLS","DL"
"Ammonium-N_RF-PCA - pH_DL",0.181105498526774,"Ammonium-N_RF-PCA","pH_DL","Ammonium-N","pH","RF-PCA","DL"
"Ammonium-N_XGB-PCA - pH_DL",0.155452834636214,"Ammonium-N_XGB-PCA","pH_DL","Ammonium-N","pH","XGB-PCA","DL"
"Boron_DL - pH_DL",0.000467630761857136,"Boron_DL","pH_DL","Boron","pH","DL","DL"
"Boron_PLS - pH_DL",0.000163555701006018,"Boron_PLS","pH_DL","Boron","pH","PLS","DL"
"Boron_RF-PCA - pH_DL",0.000201152813684924,"Boron_RF-PCA","pH_DL","Boron","pH","RF-PCA","DL"
"Boron_XGB-PCA - pH_DL",0.000545766472427455,"Boron_XGB-PCA","pH_DL","Boron","pH","XGB-PCA","DL"
"Calcium_DL - pH_DL",0.000563939564307751,"Calcium_DL","pH_DL","Calcium","pH","DL","DL"
"Calcium_PLS - pH_DL",0.00163714589845881,"Calcium_PLS","pH_DL","Calcium","pH","PLS","DL"
"Calcium_RF-PCA - pH_DL",0.000645662134495941,"Calcium_RF-PCA","pH_DL","Calcium","pH","RF-PCA","DL"
"Calcium_XGB-PCA - pH_DL",0.0015912429756333,"Calcium_XGB-PCA","pH_DL","Calcium","pH","XGB-PCA","DL"
"Copper_DL - pH_DL",0.000424667384472319,"Copper_DL","pH_DL","Copper","pH","DL","DL"
"Copper_PLS - pH_DL",0.000328904899779015,"Copper_PLS","pH_DL","Copper","pH","PLS","DL"
"Copper_RF-PCA - pH_DL",0.000193113167773298,"Copper_RF-PCA","pH_DL","Copper","pH","RF-PCA","DL"
"Copper_XGB-PCA - pH_DL",0.000303918126028463,"Copper_XGB-PCA","pH_DL","Copper","pH","XGB-PCA","DL"
"Iron_DL - pH_DL",0.018721255985091,"Iron_DL","pH_DL","Iron","pH","DL","DL"
"Iron_PLS - pH_DL",0.0547012049485601,"Iron_PLS","pH_DL","Iron","pH","PLS","DL"
"Iron_RF-PCA - pH_DL",0.0657135623072445,"Iron_RF-PCA","pH_DL","Iron","pH","RF-PCA","DL"
"Iron_XGB-PCA - pH_DL",0.0414295313881629,"Iron_XGB-PCA","pH_DL","Iron","pH","XGB-PCA","DL"
"Magnesium_DL - pH_DL",0.0541081845950103,"Magnesium_DL","pH_DL","Magnesium","pH","DL","DL"
"Magnesium_PLS - pH_DL",0.0955886612454527,"Magnesium_PLS","pH_DL","Magnesium","pH","PLS","DL"
"Magnesium_RF-PCA - pH_DL",0.0433274418162772,"Magnesium_RF-PCA","pH_DL","Magnesium","pH","RF-PCA","DL"
"Magnesium_XGB-PCA - pH_DL",0.0614499264127717,"Magnesium_XGB-PCA","pH_DL","Magnesium","pH","XGB-PCA","DL"
"Manganese_DL - pH_DL",0.250906951063572,"Manganese_DL","pH_DL","Manganese","pH","DL","DL"
"Manganese_PLS - pH_DL",0.0850134710629546,"Manganese_PLS","pH_DL","Manganese","pH","PLS","DL"
"Manganese_RF-PCA - pH_DL",0.070400580919182,"Manganese_RF-PCA","pH_DL","Manganese","pH","RF-PCA","DL"
"Manganese_XGB-PCA - pH_DL",0.123528895928713,"Manganese_XGB-PCA","pH_DL","Manganese","pH","XGB-PCA","DL"
"Molybdenum_DL - pH_DL",2.57914400263049e-06,"Molybdenum_DL","pH_DL","Molybdenum","pH","DL","DL"
"Molybdenum_PLS - pH_DL",1.01042166858892e-06,"Molybdenum_PLS","pH_DL","Molybdenum","pH","PLS","DL"
"Molybdenum_RF-PCA - pH_DL",2.11950657108578e-06,"Molybdenum_RF-PCA","pH_DL","Molybdenum","pH","RF-PCA","DL"
"Molybdenum_XGB-PCA - pH_DL",2.04135494650963e-06,"Molybdenum_XGB-PCA","pH_DL","Molybdenum","pH","XGB-PCA","DL"
"Nitrate-N_DL - pH_DL",1.04984032523609e-07,"Nitrate-N_DL","pH_DL","Nitrate-N","pH","DL","DL"
"Nitrate-N_PLS - pH_DL",2.41571575323238e-07,"Nitrate-N_PLS","pH_DL","Nitrate-N","pH","PLS","DL"
"Nitrate-N_RF-PCA - pH_DL",1.57417117165906e-06,"Nitrate-N_RF-PCA","pH_DL","Nitrate-N","pH","RF-PCA","DL"
"Nitrate-N_XGB-PCA - pH_DL",9.44195017211608e-07,"Nitrate-N_XGB-PCA","pH_DL","Nitrate-N","pH","XGB-PCA","DL"
"Ammonium-N_DL - pH_PLS",0.144849140838404,"Ammonium-N_DL","pH_PLS","Ammonium-N","pH","DL","PLS"
"Ammonium-N_PLS - pH_PLS",0.164610450690408,"Ammonium-N_PLS","pH_PLS","Ammonium-N","pH","PLS","PLS"
"Ammonium-N_RF-PCA - pH_PLS",0.15117433718676,"Ammonium-N_RF-PCA","pH_PLS","Ammonium-N","pH","RF-PCA","PLS"
"Ammonium-N_XGB-PCA - pH_PLS",0.128486816253774,"Ammonium-N_XGB-PCA","pH_PLS","Ammonium-N","pH","XGB-PCA","PLS"
"Boron_DL - pH_PLS",0.000713679939164116,"Boron_DL","pH_PLS","Boron","pH","DL","PLS"
"Boron_PLS - pH_PLS",0.000257744494559288,"Boron_PLS","pH_PLS","Boron","pH","PLS","PLS"
"Boron_RF-PCA - pH_PLS",0.000315048339981506,"Boron_RF-PCA","pH_PLS","Boron","pH","RF-PCA","PLS"
"Boron_XGB-PCA - pH_PLS",0.000828858516009553,"Boron_XGB-PCA","pH_PLS","Boron","pH","XGB-PCA","PLS"
"Calcium_DL - pH_PLS",0.000366715297950487,"Calcium_DL","pH_PLS","Calcium","pH","DL","PLS"
"Calcium_PLS - pH_PLS",0.00110303329223216,"Calcium_PLS","pH_PLS","Calcium","pH","PLS","PLS"
"Calcium_RF-PCA - pH_PLS",0.000421690164977308,"Calcium_RF-PCA","pH_PLS","Calcium","pH","RF-PCA","PLS"
"Calcium_XGB-PCA - pH_PLS",0.001071052065445,"Calcium_XGB-PCA","pH_PLS","Calcium","pH","XGB-PCA","PLS"
"Copper_DL - pH_PLS",0.000650077336811224,"Copper_DL","pH_PLS","Copper","pH","DL","PLS"
"Copper_PLS - pH_PLS",0.000507499884010308,"Copper_PLS","pH_PLS","Copper","pH","PLS","PLS"
"Copper_RF-PCA - pH_PLS",0.000302825466185316,"Copper_RF-PCA","pH_PLS","Copper","pH","RF-PCA","PLS"
"Copper_XGB-PCA - pH_PLS",0.000470086255485886,"Copper_XGB-PCA","pH_PLS","Copper","pH","XGB-PCA","PLS"
"Iron_DL - pH_PLS",0.0249595643544026,"Iron_DL","pH_PLS","Iron","pH","DL","PLS"
"Iron_PLS - pH_PLS",0.0693518990823744,"Iron_PLS","pH_PLS","Iron","pH","PLS","PLS"
"Iron_RF-PCA - pH_PLS",0.0825307248750617,"Iron_RF-PCA","pH_PLS","Iron","pH","RF-PCA","PLS"
"Iron_XGB-PCA - pH_PLS",0.0532547059907417,"Iron_XGB-PCA","pH_PLS","Iron","pH","XGB-PCA","PLS"
"Magnesium_DL - pH_PLS",0.0421277056868112,"Magnesium_DL","pH_PLS","Magnesium","pH","DL","PLS"
"Magnesium_PLS - pH_PLS",0.0767389581088684,"Magnesium_PLS","pH_PLS","Magnesium","pH","PLS","PLS"
"Magnesium_RF-PCA - pH_PLS",0.0333594326963974,"Magnesium_RF-PCA","pH_PLS","Magnesium","pH","RF-PCA","PLS"
"Magnesium_XGB-PCA - pH_PLS",0.0481597169682424,"Magnesium_XGB-PCA","pH_PLS","Magnesium","pH","XGB-PCA","PLS"
"Manganese_DL - pH_PLS",0.290683601833659,"Manganese_DL","pH_PLS","Manganese","pH","DL","PLS"
"Manganese_PLS - pH_PLS",0.105309062205674,"Manganese_PLS","pH_PLS","Manganese","pH","PLS","PLS"
"Manganese_RF-PCA - pH_PLS",0.0880974078129593,"Manganese_RF-PCA","pH_PLS","Manganese","pH","RF-PCA","PLS"
"Manganese_XGB-PCA - pH_PLS",0.149803701768011,"Manganese_XGB-PCA","pH_PLS","Manganese","pH","XGB-PCA","PLS"
"Molybdenum_DL - pH_PLS",4.54003268775984e-06,"Molybdenum_DL","pH_PLS","Molybdenum","pH","DL","PLS"
"Molybdenum_PLS - pH_PLS",1.81882511370755e-06,"Molybdenum_PLS","pH_PLS","Molybdenum","pH","PLS","PLS"
"Molybdenum_RF-PCA - pH_PLS",3.74869250156043e-06,"Molybdenum_RF-PCA","pH_PLS","Molybdenum","pH","RF-PCA","PLS"
"Molybdenum_XGB-PCA - pH_PLS",3.61373588934902e-06,"Molybdenum_XGB-PCA","pH_PLS","Molybdenum","pH","XGB-PCA","PLS"
"Nitrate-N_DL - pH_PLS",5.46508770962688e-08,"Nitrate-N_DL","pH_PLS","Nitrate-N","pH","DL","PLS"
"Nitrate-N_PLS - pH_PLS",1.28081261116653e-07,"Nitrate-N_PLS","pH_PLS","Nitrate-N","pH","PLS","PLS"
"Nitrate-N_RF-PCA - pH_PLS",8.71490572654988e-07,"Nitrate-N_RF-PCA","pH_PLS","Nitrate-N","pH","RF-PCA","PLS"
"Nitrate-N_XGB-PCA - pH_PLS",5.16448354607985e-07,"Nitrate-N_XGB-PCA","pH_PLS","Nitrate-N","pH","XGB-PCA","PLS"
"pH_DL - pH_PLS",0.452142683525775,"pH_DL","pH_PLS","pH","pH","DL","PLS"
"Ammonium-N_DL - pH_RF-PCA",0.0857767618982543,"Ammonium-N_DL","pH_RF-PCA","Ammonium-N","pH","DL","RF-PCA"
"Ammonium-N_PLS - pH_RF-PCA",0.0995482930644855,"Ammonium-N_PLS","pH_RF-PCA","Ammonium-N","pH","PLS","RF-PCA"
"Ammonium-N_RF-PCA - pH_RF-PCA",0.0901462231685174,"Ammonium-N_RF-PCA","pH_RF-PCA","Ammonium-N","pH","RF-PCA","RF-PCA"
"Ammonium-N_XGB-PCA - pH_RF-PCA",0.0746485803514247,"Ammonium-N_XGB-PCA","pH_RF-PCA","Ammonium-N","pH","XGB-PCA","RF-PCA"
"Boron_DL - pH_RF-PCA",0.00198449927345661,"Boron_DL","pH_RF-PCA","Boron","pH","DL","RF-PCA"
"Boron_PLS - pH_RF-PCA",0.000777734586358811,"Boron_PLS","pH_RF-PCA","Boron","pH","PLS","RF-PCA"
"Boron_RF-PCA - pH_RF-PCA",0.000935843068676148,"Boron_RF-PCA","pH_RF-PCA","Boron","pH","RF-PCA","RF-PCA"
"Boron_XGB-PCA - pH_RF-PCA",0.00227619443411516,"Boron_XGB-PCA","pH_RF-PCA","Boron","pH","XGB-PCA","RF-PCA"
"Calcium_DL - pH_RF-PCA",0.000114255884662167,"Calcium_DL","pH_RF-PCA","Calcium","pH","DL","RF-PCA"
"Calcium_PLS - pH_RF-PCA",0.000376612212583836,"Calcium_PLS","pH_RF-PCA","Calcium","pH","PLS","RF-PCA"
"Calcium_RF-PCA - pH_RF-PCA",0.000132868674267537,"Calcium_RF-PCA","pH_RF-PCA","Calcium","pH","RF-PCA","RF-PCA"
"Calcium_XGB-PCA - pH_RF-PCA",0.000364765133695348,"Calcium_XGB-PCA","pH_RF-PCA","Calcium","pH","XGB-PCA","RF-PCA"
"Copper_DL - pH_RF-PCA",0.00182164992104821,"Copper_DL","pH_RF-PCA","Copper","pH","DL","RF-PCA"
"Copper_PLS - pH_RF-PCA",0.00145119892479563,"Copper_PLS","pH_RF-PCA","Copper","pH","PLS","RF-PCA"
"Copper_RF-PCA - pH_RF-PCA",0.00090233613174303,"Copper_RF-PCA","pH_RF-PCA","Copper","pH","RF-PCA","RF-PCA"
"Copper_XGB-PCA - pH_RF-PCA",0.00135256647938836,"Copper_XGB-PCA","pH_RF-PCA","Copper","pH","XGB-PCA","RF-PCA"
"Iron_DL - pH_RF-PCA",0.0492457721160471,"Iron_DL","pH_RF-PCA","Iron","pH","DL","RF-PCA"
"Iron_PLS - pH_RF-PCA",0.120560403958052,"Iron_PLS","pH_RF-PCA","Iron","pH","PLS","RF-PCA"
"Iron_RF-PCA - pH_RF-PCA",0.140114959782041,"Iron_RF-PCA","pH_RF-PCA","Iron","pH","RF-PCA","RF-PCA"
"Iron_XGB-PCA - pH_RF-PCA",0.0958378885164315,"Iron_XGB-PCA","pH_RF-PCA","Iron","pH","XGB-PCA","RF-PCA"
"Magnesium_DL - pH_RF-PCA",0.0209276037141565,"Magnesium_DL","pH_RF-PCA","Magnesium","pH","DL","RF-PCA"
"Magnesium_PLS - pH_RF-PCA",0.0412996734655361,"Magnesium_PLS","pH_RF-PCA","Magnesium","pH","PLS","RF-PCA"
"Magnesium_RF-PCA - pH_RF-PCA",0.0160964003978109,"Magnesium_RF-PCA","pH_RF-PCA","Magnesium","pH","RF-PCA","RF-PCA"
"Magnesium_XGB-PCA - pH_RF-PCA",0.024338479221243,"Magnesium_XGB-PCA","pH_RF-PCA","Magnesium","pH","XGB-PCA","RF-PCA"
"Manganese_DL - pH_RF-PCA",0.404024601871221,"Manganese_DL","pH_RF-PCA","Manganese","pH","DL","RF-PCA"
"Manganese_PLS - pH_RF-PCA",0.172732481099587,"Manganese_PLS","pH_RF-PCA","Manganese","pH","PLS","RF-PCA"
"Manganese_RF-PCA - pH_RF-PCA",0.148215135170846,"Manganese_RF-PCA","pH_RF-PCA","Manganese","pH","RF-PCA","RF-PCA"
"Manganese_XGB-PCA - pH_RF-PCA",0.233052719965463,"Manganese_XGB-PCA","pH_RF-PCA","Manganese","pH","XGB-PCA","RF-PCA"
"Molybdenum_DL - pH_RF-PCA",1.81737081030021e-05,"Molybdenum_DL","pH_RF-PCA","Molybdenum","pH","DL","RF-PCA"
"Molybdenum_PLS - pH_RF-PCA",7.7088797455274e-06,"Molybdenum_PLS","pH_RF-PCA","Molybdenum","pH","PLS","RF-PCA"
"Molybdenum_RF-PCA - pH_RF-PCA",1.51892198441135e-05,"Molybdenum_RF-PCA","pH_RF-PCA","Molybdenum","pH","RF-PCA","RF-PCA"
"Molybdenum_XGB-PCA - pH_RF-PCA",1.46762960464429e-05,"Molybdenum_XGB-PCA","pH_RF-PCA","Molybdenum","pH","XGB-PCA","RF-PCA"
"Nitrate-N_DL - pH_RF-PCA",9.60418935772655e-09,"Nitrate-N_DL","pH_RF-PCA","Nitrate-N","pH","DL","RF-PCA"
"Nitrate-N_PLS - pH_RF-PCA",2.35952582781344e-08,"Nitrate-N_PLS","pH_RF-PCA","Nitrate-N","pH","PLS","RF-PCA"
