"comparison","p","comp1","comp2","sp1","sp2","mod1","mod2"
"Manganese_XGB-PCA - Nitrate-N_PLS",0.108005869069783,"Manganese_XGB-PCA","Nitrate-N_PLS","Manganese","Nitrate-N","XGB-PCA","PLS"
"Molybdenum_DL - Nitrate-N_PLS",0.381664159861692,"Molybdenum_DL","Nitrate-N_PLS","Molybdenum","Nitrate-N","DL","PLS"
"Molybdenum_PLS - Nitrate-N_PLS",0.00664555342117849,"Molybdenum_PLS","Nitrate-N_PLS","Molybdenum","Nitrate-N","PLS","PLS"
"Molybdenum_RF-PCA - Nitrate-N_PLS",0.041516287019517,"Molybdenum_RF-PCA","Nitrate-N_PLS","Molybdenum","Nitrate-N","RF-PCA","PLS"
"Molybdenum_XGB-PCA - Nitrate-N_PLS",0.0509114280576181,"Molybdenum_XGB-PCA","Nitrate-N_PLS","Molybdenum","Nitrate-N","XGB-PCA","PLS"
"Nitrate-N_DL - Nitrate-N_PLS",0.239076124349912,"Nitrate-N_DL","Nitrate-N_PLS","Nitrate-N","Nitrate-N","DL","PLS"
"Ammonium-N_DL - Nitrate-N_RF-PCA",0.266080135150247,"Ammonium-N_DL","Nitrate-N_RF-PCA","Ammonium-N","Nitrate-N","DL","RF-PCA"
"Ammonium-N_PLS - Nitrate-N_RF-PCA",0.415995863353687,"Ammonium-N_PLS","Nitrate-N_RF-PCA","Ammonium-N","Nitrate-N","PLS","RF-PCA"
"Ammonium-N_RF-PCA - Nitrate-N_RF-PCA",0.25859394450137,"Ammonium-N_RF-PCA","Nitrate-N_RF-PCA","Ammonium-N","Nitrate-N","RF-PCA","RF-PCA"
"Ammonium-N_XGB-PCA - Nitrate-N_RF-PCA",0.0884886905470702,"Ammonium-N_XGB-PCA","Nitrate-N_RF-PCA","Ammonium-N","Nitrate-N","XGB-PCA","RF-PCA"
"Boron_DL - Nitrate-N_RF-PCA",0.0790174408635286,"Boron_DL","Nitrate-N_RF-PCA","Boron","Nitrate-N","DL","RF-PCA"
"Boron_PLS - Nitrate-N_RF-PCA",0.402132332598747,"Boron_PLS","Nitrate-N_RF-PCA","Boron","Nitrate-N","PLS","RF-PCA"
"Boron_RF-PCA - Nitrate-N_RF-PCA",0.288676745380203,"Boron_RF-PCA","Nitrate-N_RF-PCA","Boron","Nitrate-N","RF-PCA","RF-PCA"
"Boron_XGB-PCA - Nitrate-N_RF-PCA",0.0949263874523135,"Boron_XGB-PCA","Nitrate-N_RF-PCA","Boron","Nitrate-N","XGB-PCA","RF-PCA"
"Calcium_DL - Nitrate-N_RF-PCA",0.000169803237485016,"Calcium_DL","Nitrate-N_RF-PCA","Calcium","Nitrate-N","DL","RF-PCA"
"Calcium_PLS - Nitrate-N_RF-PCA",1.76779589393448e-05,"Calcium_PLS","Nitrate-N_RF-PCA","Calcium","Nitrate-N","PLS","RF-PCA"
"Calcium_RF-PCA - Nitrate-N_RF-PCA",5.61932109337021e-05,"Calcium_RF-PCA","Nitrate-N_RF-PCA","Calcium","Nitrate-N","RF-PCA","RF-PCA"
"Calcium_XGB-PCA - Nitrate-N_RF-PCA",1.15455908440567e-05,"Calcium_XGB-PCA","Nitrate-N_RF-PCA","Calcium","Nitrate-N","XGB-PCA","RF-PCA"
"Copper_DL - Nitrate-N_RF-PCA",0.0986959363356226,"Copper_DL","Nitrate-N_RF-PCA","Copper","Nitrate-N","DL","RF-PCA"
"Copper_PLS - Nitrate-N_RF-PCA",0.0685087389196112,"Copper_PLS","Nitrate-N_RF-PCA","Copper","Nitrate-N","PLS","RF-PCA"
"Copper_RF-PCA - Nitrate-N_RF-PCA",0.00850669178829078,"Copper_RF-PCA","Nitrate-N_RF-PCA","Copper","Nitrate-N","RF-PCA","RF-PCA"
"Copper_XGB-PCA - Nitrate-N_RF-PCA",0.0378761497183542,"Copper_XGB-PCA","Nitrate-N_RF-PCA","Copper","Nitrate-N","XGB-PCA","RF-PCA"
"Iron_DL - Nitrate-N_RF-PCA",2.15459219553008e-06,"Iron_DL","Nitrate-N_RF-PCA","Iron","Nitrate-N","DL","RF-PCA"
"Iron_PLS - Nitrate-N_RF-PCA",2.05097069087384e-06,"Iron_PLS","Nitrate-N_RF-PCA","Iron","Nitrate-N","PLS","RF-PCA"
"Iron_RF-PCA - Nitrate-N_RF-PCA",8.00268104780878e-07,"Iron_RF-PCA","Nitrate-N_RF-PCA","Iron","Nitrate-N","RF-PCA","RF-PCA"
"Iron_XGB-PCA - Nitrate-N_RF-PCA",3.47084959485287e-07,"Iron_XGB-PCA","Nitrate-N_RF-PCA","Iron","Nitrate-N","XGB-PCA","RF-PCA"
"Magnesium_DL - Nitrate-N_RF-PCA",0.000173010075695297,"Magnesium_DL","Nitrate-N_RF-PCA","Magnesium","Nitrate-N","DL","RF-PCA"
"Magnesium_PLS - Nitrate-N_RF-PCA",2.87173640766571e-07,"Magnesium_PLS","Nitrate-N_RF-PCA","Magnesium","Nitrate-N","PLS","RF-PCA"
"Magnesium_RF-PCA - Nitrate-N_RF-PCA",5.15486019867223e-05,"Magnesium_RF-PCA","Nitrate-N_RF-PCA","Magnesium","Nitrate-N","RF-PCA","RF-PCA"
"Magnesium_XGB-PCA - Nitrate-N_RF-PCA",4.62321536906031e-06,"Magnesium_XGB-PCA","Nitrate-N_RF-PCA","Magnesium","Nitrate-N","XGB-PCA","RF-PCA"
"Manganese_DL - Nitrate-N_RF-PCA",0.000140121975835679,"Manganese_DL","Nitrate-N_RF-PCA","Manganese","Nitrate-N","DL","RF-PCA"
"Manganese_PLS - Nitrate-N_RF-PCA",0.0101853229474489,"Manganese_PLS","Nitrate-N_RF-PCA","Manganese","Nitrate-N","PLS","RF-PCA"
"Manganese_RF-PCA - Nitrate-N_RF-PCA",0.016473814632771,"Manganese_RF-PCA","Nitrate-N_RF-PCA","Manganese","Nitrate-N","RF-PCA","RF-PCA"
"Manganese_XGB-PCA - Nitrate-N_RF-PCA",0.00256319730602178,"Manganese_XGB-PCA","Nitrate-N_RF-PCA","Manganese","Nitrate-N","XGB-PCA","RF-PCA"
"Molybdenum_DL - Nitrate-N_RF-PCA",0.103714545868725,"Molybdenum_DL","Nitrate-N_RF-PCA","Molybdenum","Nitrate-N","DL","RF-PCA"
"Molybdenum_PLS - Nitrate-N_RF-PCA",0.180333971908278,"Molybdenum_PLS","Nitrate-N_RF-PCA","Molybdenum","Nitrate-N","PLS","RF-PCA"
"Molybdenum_RF-PCA - Nitrate-N_RF-PCA",0.431885533562111,"Molybdenum_RF-PCA","Nitrate-N_RF-PCA","Molybdenum","Nitrate-N","RF-PCA","RF-PCA"
"Molybdenum_XGB-PCA - Nitrate-N_RF-PCA",0.470385594581174,"Molybdenum_XGB-PCA","Nitrate-N_RF-PCA","Molybdenum","Nitrate-N","XGB-PCA","RF-PCA"
"Nitrate-N_DL - Nitrate-N_RF-PCA",0.0115717668523136,"Nitrate-N_DL","Nitrate-N_RF-PCA","Nitrate-N","Nitrate-N","DL","RF-PCA"
"Nitrate-N_PLS - Nitrate-N_RF-PCA",0.0591699907532386,"Nitrate-N_PLS","Nitrate-N_RF-PCA","Nitrate-N","Nitrate-N","PLS","RF-PCA"
"Ammonium-N_DL - Nitrate-N_XGB-PCA",0.487326424276914,"Ammonium-N_DL","Nitrate-N_XGB-PCA","Ammonium-N","Nitrate-N","DL","XGB-PCA"
"Ammonium-N_PLS - Nitrate-N_XGB-PCA",0.351679301701527,"Ammonium-N_PLS","Nitrate-N_XGB-PCA","Ammonium-N","Nitrate-N","PLS","XGB-PCA"
"Ammonium-N_RF-PCA - Nitrate-N_XGB-PCA",0.478169685721934,"Ammonium-N_RF-PCA","Nitrate-N_XGB-PCA","Ammonium-N","Nitrate-N","RF-PCA","XGB-PCA"
"Ammonium-N_XGB-PCA - Nitrate-N_XGB-PCA",0.224470444345029,"Ammonium-N_XGB-PCA","Nitrate-N_XGB-PCA","Ammonium-N","Nitrate-N","XGB-PCA","XGB-PCA"
"Boron_DL - Nitrate-N_XGB-PCA",0.206457910886285,"Boron_DL","Nitrate-N_XGB-PCA","Boron","Nitrate-N","DL","XGB-PCA"
"Boron_PLS - Nitrate-N_XGB-PCA",0.365007042523056,"Boron_PLS","Nitrate-N_XGB-PCA","Boron","Nitrate-N","PLS","XGB-PCA"
"Boron_RF-PCA - Nitrate-N_XGB-PCA",0.485767225247051,"Boron_RF-PCA","Nitrate-N_XGB-PCA","Boron","Nitrate-N","RF-PCA","XGB-PCA"
"Boron_XGB-PCA - Nitrate-N_XGB-PCA",0.236355114890471,"Boron_XGB-PCA","Nitrate-N_XGB-PCA","Boron","Nitrate-N","XGB-PCA","XGB-PCA"
"Calcium_DL - Nitrate-N_XGB-PCA",1.48347892728726e-05,"Calcium_DL","Nitrate-N_XGB-PCA","Calcium","Nitrate-N","DL","XGB-PCA"
"Calcium_PLS - Nitrate-N_XGB-PCA",1.12901467340447e-06,"Calcium_PLS","Nitrate-N_XGB-PCA","Calcium","Nitrate-N","PLS","XGB-PCA"
"Calcium_RF-PCA - Nitrate-N_XGB-PCA",4.19262938205981e-06,"Calcium_RF-PCA","Nitrate-N_XGB-PCA","Calcium","Nitrate-N","RF-PCA","XGB-PCA"
"Calcium_XGB-PCA - Nitrate-N_XGB-PCA",6.97809439638652e-07,"Calcium_XGB-PCA","Nitrate-N_XGB-PCA","Calcium","Nitrate-N","XGB-PCA","XGB-PCA"
"Copper_DL - Nitrate-N_XGB-PCA",0.02992097328811,"Copper_DL","Nitrate-N_XGB-PCA","Copper","Nitrate-N","DL","XGB-PCA"
"Copper_PLS - Nitrate-N_XGB-PCA",0.018766052706119,"Copper_PLS","Nitrate-N_XGB-PCA","Copper","Nitrate-N","PLS","XGB-PCA"
"Copper_RF-PCA - Nitrate-N_XGB-PCA",0.00144427093867919,"Copper_RF-PCA","Nitrate-N_XGB-PCA","Copper","Nitrate-N","RF-PCA","XGB-PCA"
"Copper_XGB-PCA - Nitrate-N_XGB-PCA",0.00892244709163333,"Copper_XGB-PCA","Nitrate-N_XGB-PCA","Copper","Nitrate-N","XGB-PCA","XGB-PCA"
"Iron_DL - Nitrate-N_XGB-PCA",1.05814041615138e-07,"Iron_DL","Nitrate-N_XGB-PCA","Iron","Nitrate-N","DL","XGB-PCA"
"Iron_PLS - Nitrate-N_XGB-PCA",1.00134544135387e-07,"Iron_PLS","Nitrate-N_XGB-PCA","Iron","Nitrate-N","PLS","XGB-PCA"
"Iron_RF-PCA - Nitrate-N_XGB-PCA",3.49955642353044e-08,"Iron_RF-PCA","Nitrate-N_XGB-PCA","Iron","Nitrate-N","RF-PCA","XGB-PCA"
"Iron_XGB-PCA - Nitrate-N_XGB-PCA",1.380718368612e-08,"Iron_XGB-PCA","Nitrate-N_XGB-PCA","Iron","Nitrate-N","XGB-PCA","XGB-PCA"
"Magnesium_DL - Nitrate-N_XGB-PCA",1.51566692844926e-05,"Magnesium_DL","Nitrate-N_XGB-PCA","Magnesium","Nitrate-N","DL","XGB-PCA"
"Magnesium_PLS - Nitrate-N_XGB-PCA",1.11855110438505e-08,"Magnesium_PLS","Nitrate-N_XGB-PCA","Magnesium","Nitrate-N","PLS","XGB-PCA"
"Magnesium_RF-PCA - Nitrate-N_XGB-PCA",3.80053305736984e-06,"Magnesium_RF-PCA","Nitrate-N_XGB-PCA","Magnesium","Nitrate-N","RF-PCA","XGB-PCA"
"Magnesium_XGB-PCA - Nitrate-N_XGB-PCA",2.49076231156052e-07,"Magnesium_XGB-PCA","Nitrate-N_XGB-PCA","Magnesium","Nitrate-N","XGB-PCA","XGB-PCA"
"Manganese_DL - Nitrate-N_XGB-PCA",0.0011830066847274,"Manganese_DL","Nitrate-N_XGB-PCA","Manganese","Nitrate-N","DL","XGB-PCA"
"Manganese_PLS - Nitrate-N_XGB-PCA",0.0421277056868112,"Manganese_PLS","Nitrate-N_XGB-PCA","Manganese","Nitrate-N","PLS","XGB-PCA"
"Manganese_RF-PCA - Nitrate-N_XGB-PCA",0.0618066964071555,"Manganese_RF-PCA","Nitrate-N_XGB-PCA","Manganese","Nitrate-N","RF-PCA","XGB-PCA"
"Manganese_XGB-PCA - Nitrate-N_XGB-PCA",0.01369046435001,"Manganese_XGB-PCA","Nitrate-N_XGB-PCA","Manganese","Nitrate-N","XGB-PCA","XGB-PCA"
"Molybdenum_DL - Nitrate-N_XGB-PCA",0.252153655444228,"Molybdenum_DL","Nitrate-N_XGB-PCA","Molybdenum","Nitrate-N","DL","XGB-PCA"
"Molybdenum_PLS - Nitrate-N_XGB-PCA",0.0659012896430255,"Molybdenum_PLS","Nitrate-N_XGB-PCA","Molybdenum","Nitrate-N","PLS","XGB-PCA"
"Molybdenum_RF-PCA - Nitrate-N_XGB-PCA",0.222280437813408,"Molybdenum_RF-PCA","Nitrate-N_XGB-PCA","Molybdenum","Nitrate-N","RF-PCA","XGB-PCA"
"Molybdenum_XGB-PCA - Nitrate-N_XGB-PCA",0.252309722901606,"Molybdenum_XGB-PCA","Nitrate-N_XGB-PCA","Molybdenum","Nitrate-N","XGB-PCA","XGB-PCA"
"Nitrate-N_DL - Nitrate-N_XGB-PCA",0.0466619884723897,"Nitrate-N_DL","Nitrate-N_XGB-PCA","Nitrate-N","Nitrate-N","DL","XGB-PCA"
"Nitrate-N_PLS - Nitrate-N_XGB-PCA",0.166312290766366,"Nitrate-N_PLS","Nitrate-N_XGB-PCA","Nitrate-N","Nitrate-N","PLS","XGB-PCA"
"Nitrate-N_RF-PCA - Nitrate-N_XGB-PCA",0.276611173737085,"Nitrate-N_RF-PCA","Nitrate-N_XGB-PCA","Nitrate-N","Nitrate-N","RF-PCA","XGB-PCA"
"Ammonium-N_DL - pH_DL",0.130445943988478,"Ammonium-N_DL","pH_DL","Ammonium-N","pH","DL","DL"
"Ammonium-N_PLS - pH_DL",0.0621650812376464,"Ammonium-N_PLS","pH_DL","Ammonium-N","pH","PLS","DL"
"Ammonium-N_RF-PCA - pH_DL",0.135380649182809,"Ammonium-N_RF-PCA","pH_DL","Ammonium-N","pH","RF-PCA","DL"
"Ammonium-N_XGB-PCA - pH_DL",0.344991927475071,"Ammonium-N_XGB-PCA","pH_DL","Ammonium-N","pH","XGB-PCA","DL"
"Boron_DL - pH_DL",0.367950777525858,"Boron_DL","pH_DL","Boron","pH","DL","DL"
"Boron_PLS - pH_DL",0.0666563574793361,"Boron_PLS","pH_DL","Boron","pH","PLS","DL"
"Boron_RF-PCA - pH_DL",0.116681069053425,"Boron_RF-PCA","pH_DL","Boron","pH","RF-PCA","DL"
"Boron_XGB-PCA - pH_DL",0.330699462302344,"Boron_XGB-PCA","pH_DL","Boron","pH","XGB-PCA","DL"
"Calcium_DL - pH_DL",4.85559954799002e-08,"Calcium_DL","pH_DL","Calcium","pH","DL","DL"
"Calcium_PLS - pH_DL",1.99145137866434e-09,"Calcium_PLS","pH_DL","Calcium","pH","PLS","DL"
"Calcium_RF-PCA - pH_DL",1.00485819448681e-08,"Calcium_RF-PCA","pH_DL","Calcium","pH","RF-PCA","DL"
"Calcium_XGB-PCA - pH_DL",1.10418365865802e-09,"Calcium_XGB-PCA","pH_DL","Calcium","pH","XGB-PCA","DL"
"Copper_DL - pH_DL",0.00119070970392983,"Copper_DL","pH_DL","Copper","pH","DL","DL"
"Copper_PLS - pH_DL",0.000606114034967573,"Copper_PLS","pH_DL","Copper","pH","PLS","DL"
"Copper_RF-PCA - pH_DL",1.7715632878028e-05,"Copper_RF-PCA","pH_DL","Copper","pH","RF-PCA","DL"
"Copper_XGB-PCA - pH_DL",0.000211837537346889,"Copper_XGB-PCA","pH_DL","Copper","pH","XGB-PCA","DL"
"Iron_DL - pH_DL",1.1129849873699e-10,"Iron_DL","pH_DL","Iron","pH","DL","DL"
"Iron_PLS - pH_DL",1.0411402186522e-10,"Iron_PLS","pH_DL","Iron","pH","PLS","DL"
"Iron_RF-PCA - pH_DL",2.93025737697286e-11,"Iron_RF-PCA","pH_DL","Iron","pH","RF-PCA","DL"
"Iron_XGB-PCA - pH_DL",9.59972218437374e-12,"Iron_XGB-PCA","pH_DL","Iron","pH","XGB-PCA","DL"
"Magnesium_DL - pH_DL",4.98805702784213e-08,"Magnesium_DL","pH_DL","Magnesium","pH","DL","DL"
"Magnesium_PLS - pH_DL",7.46153470246625e-12,"Magnesium_PLS","pH_DL","Magnesium","pH","PLS","DL"
"Magnesium_RF-PCA - pH_DL",8.89718729207137e-09,"Magnesium_RF-PCA","pH_DL","Magnesium","pH","RF-PCA","DL"
"Magnesium_XGB-PCA - pH_DL",3.14310305974533e-10,"Magnesium_XGB-PCA","pH_DL","Magnesium","pH","XGB-PCA","DL"
"Manganese_DL - pH_DL",0.0297884670071614,"Manganese_DL","pH_DL","Manganese","pH","DL","DL"
"Manganese_PLS - pH_DL",0.284185335813902,"Manganese_PLS","pH_DL","Manganese","pH","PLS","DL"
"Manganese_RF-PCA - pH_DL",0.350591673822298,"Manganese_RF-PCA","pH_DL","Manganese","pH","RF-PCA","DL"
"Manganese_XGB-PCA - pH_DL",0.146862509117034,"Manganese_XGB-PCA","pH_DL","Manganese","pH","XGB-PCA","DL"
"Molybdenum_DL - pH_DL",0.312657702278678,"Molybdenum_DL","pH_DL","Molybdenum","pH","DL","DL"
"Molybdenum_PLS - pH_DL",0.0038713305480277,"Molybdenum_PLS","pH_DL","Molybdenum","pH","PLS","DL"
"Molybdenum_RF-PCA - pH_DL",0.0273927754796467,"Molybdenum_RF-PCA","pH_DL","Molybdenum","pH","RF-PCA","DL"
"Molybdenum_XGB-PCA - pH_DL",0.0341291389997857,"Molybdenum_XGB-PCA","pH_DL","Molybdenum","pH","XGB-PCA","DL"
"Nitrate-N_DL - pH_DL",0.300814427079408,"Nitrate-N_DL","pH_DL","Nitrate-N","pH","DL","DL"
"Nitrate-N_PLS - pH_DL",0.425744859203675,"Nitrate-N_PLS","pH_DL","Nitrate-N","pH","PLS","DL"
"Nitrate-N_RF-PCA - pH_DL",0.040145740654273,"Nitrate-N_RF-PCA","pH_DL","Nitrate-N","pH","RF-PCA","DL"
"Nitrate-N_XGB-PCA - pH_DL",0.123828536527613,"Nitrate-N_XGB-PCA","pH_DL","Nitrate-N","pH","XGB-PCA","DL"
"Ammonium-N_DL - pH_PLS",0.136019701227712,"Ammonium-N_DL","pH_PLS","Ammonium-N","pH","DL","PLS"
"Ammonium-N_PLS - pH_PLS",0.0654016049871735,"Ammonium-N_PLS","pH_PLS","Ammonium-N","pH","PLS","PLS"
"Ammonium-N_RF-PCA - pH_PLS",0.141097032836986,"Ammonium-N_RF-PCA","pH_PLS","Ammonium-N","pH","RF-PCA","PLS"
"Ammonium-N_XGB-PCA - pH_PLS",0.354585562734605,"Ammonium-N_XGB-PCA","pH_PLS","Ammonium-N","pH","XGB-PCA","PLS"
"Boron_DL - pH_PLS",0.377756551873139,"Boron_DL","pH_PLS","Boron","pH","DL","PLS"
"Boron_PLS - pH_PLS",0.0700715662597385,"Boron_PLS","pH_PLS","Boron","pH","PLS","PLS"
"Boron_RF-PCA - pH_PLS",0.121840525318105,"Boron_RF-PCA","pH_PLS","Boron","pH","RF-PCA","PLS"
"Boron_XGB-PCA - pH_PLS",0.340142185316364,"Boron_XGB-PCA","pH_PLS","Boron","pH","XGB-PCA","PLS"
"Calcium_DL - pH_PLS",5.59857370943963e-08,"Calcium_DL","pH_PLS","Calcium","pH","DL","PLS"
"Calcium_PLS - pH_PLS",2.32839195996632e-09,"Calcium_PLS","pH_PLS","Calcium","pH","PLS","PLS"
"Calcium_RF-PCA - pH_PLS",1.1667857397367e-08,"Calcium_RF-PCA","pH_PLS","Calcium","pH","RF-PCA","PLS"
"Calcium_XGB-PCA - pH_PLS",1.29416589192069e-09,"Calcium_XGB-PCA","pH_PLS","Calcium","pH","XGB-PCA","PLS"
"Copper_DL - pH_PLS",0.0012972024435294,"Copper_DL","pH_PLS","Copper","pH","DL","PLS"
"Copper_PLS - pH_PLS",0.000663490682313023,"Copper_PLS","pH_PLS","Copper","pH","PLS","PLS"
"Copper_RF-PCA - pH_PLS",1.982512710143e-05,"Copper_RF-PCA","pH_PLS","Copper","pH","RF-PCA","PLS"
"Copper_XGB-PCA - pH_PLS",0.000233527553849937,"Copper_XGB-PCA","pH_PLS","Copper","pH","XGB-PCA","PLS"
"Iron_DL - pH_PLS",1.31652906353461e-10,"Iron_DL","pH_PLS","Iron","pH","DL","PLS"
"Iron_PLS - pH_PLS",1.23186566022977e-10,"Iron_PLS","pH_PLS","Iron","pH","PLS","PLS"
"Iron_RF-PCA - pH_PLS",3.48397910335918e-11,"Iron_RF-PCA","pH_PLS","Iron","pH","RF-PCA","PLS"
"Iron_XGB-PCA - pH_PLS",1.14615797387281e-11,"Iron_XGB-PCA","pH_PLS","Iron","pH","XGB-PCA","PLS"
"Magnesium_DL - pH_PLS",5.75059221027097e-08,"Magnesium_DL","pH_PLS","Magnesium","pH","DL","PLS"
"Magnesium_PLS - pH_PLS",8.91699173555225e-12,"Magnesium_PLS","pH_PLS","Magnesium","pH","PLS","PLS"
"Magnesium_RF-PCA - pH_PLS",1.03363972405938e-08,"Magnesium_RF-PCA","pH_PLS","Magnesium","pH","RF-PCA","PLS"
"Magnesium_XGB-PCA - pH_PLS",3.70271207327597e-10,"Magnesium_XGB-PCA","pH_PLS","Magnesium","pH","XGB-PCA","PLS"
"Manganese_DL - pH_PLS",0.0280782578284826,"Manganese_DL","pH_PLS","Manganese","pH","DL","PLS"
"Manganese_PLS - pH_PLS",0.275467316514553,"Manganese_PLS","pH_PLS","Manganese","pH","PLS","PLS"
"Manganese_RF-PCA - pH_PLS",0.341038322058561,"Manganese_RF-PCA","pH_PLS","Manganese","pH","RF-PCA","PLS"
"Manganese_XGB-PCA - pH_PLS",0.140987683673448,"Manganese_XGB-PCA","pH_PLS","Manganese","pH","XGB-PCA","PLS"
"Molybdenum_DL - pH_PLS",0.321888806163124,"Molybdenum_DL","pH_PLS","Molybdenum","pH","DL","PLS"
"Molybdenum_PLS - pH_PLS",0.00417988662153711,"Molybdenum_PLS","pH_PLS","Molybdenum","pH","PLS","PLS"
"Molybdenum_RF-PCA - pH_PLS",0.0290683566140815,"Molybdenum_RF-PCA","pH_PLS","Molybdenum","pH","RF-PCA","PLS"
"Molybdenum_XGB-PCA - pH_PLS",0.0361368246880606,"Molybdenum_XGB-PCA","pH_PLS","Molybdenum","pH","XGB-PCA","PLS"
"Nitrate-N_DL - pH_PLS",0.291857273564627,"Nitrate-N_DL","pH_PLS","Nitrate-N","pH","DL","PLS"
"Nitrate-N_PLS - pH_PLS",0.435924410459476,"Nitrate-N_PLS","pH_PLS","Nitrate-N","pH","PLS","PLS"
"Nitrate-N_RF-PCA - pH_PLS",0.0424361365567293,"Nitrate-N_RF-PCA","pH_PLS","Nitrate-N","pH","RF-PCA","PLS"
"Nitrate-N_XGB-PCA - pH_PLS",0.129206210534378,"Nitrate-N_XGB-PCA","pH_PLS","Nitrate-N","pH","XGB-PCA","PLS"
"pH_DL - pH_PLS",0.489665578647086,"pH_DL","pH_PLS","pH","pH","DL","PLS"
"Ammonium-N_DL - pH_RF-PCA",0.201885808508923,"Ammonium-N_DL","pH_RF-PCA","Ammonium-N","pH","DL","RF-PCA"
"Ammonium-N_PLS - pH_RF-PCA",0.336388313390737,"Ammonium-N_PLS","pH_RF-PCA","Ammonium-N","pH","PLS","RF-PCA"
"Ammonium-N_RF-PCA - pH_RF-PCA",0.195479698602494,"Ammonium-N_RF-PCA","pH_RF-PCA","Ammonium-N","pH","RF-PCA","RF-PCA"
"Ammonium-N_XGB-PCA - pH_RF-PCA",0.0593429810273885,"Ammonium-N_XGB-PCA","pH_RF-PCA","Ammonium-N","pH","XGB-PCA","RF-PCA"
"Boron_DL - pH_RF-PCA",0.0524119338672386,"Boron_DL","pH_RF-PCA","Boron","pH","DL","RF-PCA"
"Boron_PLS - pH_RF-PCA",0.323467536736118,"Boron_PLS","pH_RF-PCA","Boron","pH","PLS","RF-PCA"
"Boron_RF-PCA - pH_RF-PCA",0.221407860237919,"Boron_RF-PCA","pH_RF-PCA","Boron","pH","RF-PCA","RF-PCA"
"Boron_XGB-PCA - pH_RF-PCA",0.0641039132908561,"Boron_XGB-PCA","pH_RF-PCA","Boron","pH","XGB-PCA","RF-PCA"
"Calcium_DL - pH_RF-PCA",0.000371963184164154,"Calcium_DL","pH_RF-PCA","Calcium","pH","DL","RF-PCA"
"Calcium_PLS - pH_RF-PCA",4.32367849313257e-05,"Calcium_PLS","pH_RF-PCA","Calcium","pH","PLS","RF-PCA"
"Calcium_RF-PCA - pH_RF-PCA",0.000130116676093173,"Calcium_RF-PCA","pH_RF-PCA","Calcium","pH","RF-PCA","RF-PCA"
"Calcium_XGB-PCA - pH_RF-PCA",2.87920317899277e-05,"Calcium_XGB-PCA","pH_RF-PCA","Calcium","pH","XGB-PCA","RF-PCA"
"Copper_DL - pH_RF-PCA",0.140332795910841,"Copper_DL","pH_RF-PCA","Copper","pH","DL","RF-PCA"
"Copper_PLS - pH_RF-PCA",0.100836895646588,"Copper_PLS","pH_RF-PCA","Copper","pH","PLS","RF-PCA"
"Copper_RF-PCA - pH_RF-PCA",0.0147691883228792,"Copper_RF-PCA","pH_RF-PCA","Copper","pH","RF-PCA","RF-PCA"
"Copper_XGB-PCA - pH_RF-PCA",0.0587106166495983,"Copper_XGB-PCA","pH_RF-PCA","Copper","pH","XGB-PCA","RF-PCA"
"Iron_DL - pH_RF-PCA",5.78089562329166e-06,"Iron_DL","pH_RF-PCA","Iron","pH","DL","RF-PCA"
"Iron_PLS - pH_RF-PCA",5.51429668505286e-06,"Iron_PLS","pH_RF-PCA","Iron","pH","PLS","RF-PCA"
"Iron_RF-PCA - pH_RF-PCA",2.23688969117436e-06,"Iron_RF-PCA","pH_RF-PCA","Iron","pH","RF-PCA","RF-PCA"
"Iron_XGB-PCA - pH_RF-PCA",1.00311798574228e-06,"Iron_XGB-PCA","pH_RF-PCA","Iron","pH","XGB-PCA","RF-PCA"
"Magnesium_DL - pH_RF-PCA",0.000378621123403067,"Magnesium_DL","pH_RF-PCA","Magnesium","pH","DL","RF-PCA"
"Magnesium_PLS - pH_RF-PCA",8.36167687082517e-07,"Magnesium_PLS","pH_RF-PCA","Magnesium","pH","PLS","RF-PCA"
"Magnesium_RF-PCA - pH_RF-PCA",0.000119863424099805,"Magnesium_RF-PCA","pH_RF-PCA","Magnesium","pH","RF-PCA","RF-PCA"
"Magnesium_XGB-PCA - pH_RF-PCA",1.20059525628188e-05,"Magnesium_XGB-PCA","pH_RF-PCA","Magnesium","pH","XGB-PCA","RF-PCA"
"Manganese_DL - pH_RF-PCA",6.07446091376664e-05,"Manganese_DL","pH_RF-PCA","Manganese","pH","DL","RF-PCA"
"Manganese_PLS - pH_RF-PCA",0.00570893853314614,"Manganese_PLS","pH_RF-PCA","Manganese","pH","PLS","RF-PCA"
"Manganese_RF-PCA - pH_RF-PCA",0.0095669115004805,"Manganese_RF-PCA","pH_RF-PCA","Manganese","pH","RF-PCA","RF-PCA"
"Manganese_XGB-PCA - pH_RF-PCA",0.00130979161823422,"Manganese_XGB-PCA","pH_RF-PCA","Manganese","pH","XGB-PCA","RF-PCA"
"Molybdenum_DL - pH_RF-PCA",0.0706646468083186,"Molybdenum_DL","pH_RF-PCA","Molybdenum","pH","DL","RF-PCA"
"Molybdenum_PLS - pH_RF-PCA",0.240747355839289,"Molybdenum_PLS","pH_RF-PCA","Molybdenum","pH","PLS","RF-PCA"
"Molybdenum_RF-PCA - pH_RF-PCA",0.484597967446986,"Molybdenum_RF-PCA","pH_RF-PCA","Molybdenum","pH","RF-PCA","RF-PCA"
